날짜,뉴스_변동성_전체,뉴스_변동성_크기,뉴스_변동성_방향
2018.11.27.,-0.14913787898580963,4.588235294117647,4.642857142857143
2018.11.26.,-0.11072284109145845,1.6458333333333333,2.3181818181818183
2018.11.25.,0.360326838856647,1.6666666666666667,1.826086956521739
2018.11.24.,1.0,1.5,2.0
2018.11.23.,-0.40650125544501825,2.2048192771084336,2.1690140845070425
2018.11.22.,-0.6536181747417517,1.3406593406593406,5.043478260869565
2018.11.21.,-0.01672588156575322,2.018181818181818,2.0238095238095237
2018.11.20.,0.049484410817008474,1.8253012048192772,2.6962025316455698
2018.11.19.,-0.21967394300004217,3.864864864864865,2.3225806451612905
2018.11.18.,0.46389902308451686,6.5,3.0833333333333335
2018.11.17.,0.6085482406258688,-4.666666666666667,2.5833333333333335
2018.11.16.,-0.15694260230872553,1.9710144927536233,-3.130434782608696
2018.11.15.,0.29100852448743525,1.646067415730337,6.178571428571429
2018.11.14.,-0.37484244601772854,2.3950617283950617,17.875
2018.11.13.,0.5482732176957953,6.444444444444445,8.722222222222221
2018.11.12.,0.30733137792701143,2.888888888888889,7.166666666666667
2018.11.11.,0.2028491269143359,2.6315789473684212,-4.0
2018.11.10.,-0.10844052120041439,-11.5,
2018.11.09.,-0.12116301445401226,7.944444444444445,127.0
2018.11.08.,-0.6451295996129619,4.212765957446808,3.5384615384615383
2018.11.07.,0.35479440635737636,-18.0,2.5813953488372094
2018.11.06.,0.23166892718968327,10.4,1.8837209302325582
2018.11.05.,-0.09477832850600039,8.642857142857142,7.357142857142857
2018.11.04.,0.29123753300493715,17.0,3.8
2018.11.03.,-0.06872859037707979,-2.5,2.2222222222222223
2018.11.02.,-0.29005317906481853,14.285714285714286,7.769230769230769
2018.11.01.,-0.47457896328652577,-12.785714285714286,2.0505050505050506
2018.10.31.,0.4852571714201223,-17.625,1.9259259259259258
2018.10.30.,-0.1114435276470178,4.086206896551724,2.5164835164835164
2018.10.29.,-0.631498624436863,2.2688172043010755,76.5
2018.10.28.,0.3731688013333905,-12.5,4.285714285714286
2018.10.27.,1.0,-0.4117647058823529,1.5238095238095237
2018.10.26.,0.10159892279171208,20.333333333333332,1.8970588235294117
2018.10.25.,-0.23174058488888913,-49.0,6.923076923076923
2018.10.24.,0.07091069044796681,-1.3545454545454545,2.064516129032258
2018.10.23.,-0.4062828669930179,-23.8,2.8666666666666667
2018.10.22.,-0.2318182551794966,2.746268656716418,-32.25
2018.10.21.,0.18351001586919458,3.6842105263157894,6.0
2018.10.20.,0.22906342351145112,-1.5454545454545454,1.5263157894736843
2018.10.19.,-0.725657573225578,4.615384615384615,-6.333333333333333
2018.10.18.,-0.013490532498234351,-4.923076923076923,2.736842105263158
2018.10.17.,0.10415255761794706,4.695652173913044,
2018.10.16.,-0.6352489040053687,5.104166666666667,67.33333333333333
2018.10.15.,0.4762007162047422,2.127450980392157,2.75
2018.10.14.,-0.177483432612989,3.1,-22.5
2018.10.13.,-0.5128061759108485,5.142857142857143,-3.375
2018.10.12.,-0.8517167377528523,71.66666666666667,-1.8780487804878048
2018.10.11.,-0.5437473513174036,2.8333333333333335,3.9285714285714284
2018.10.10.,-0.22272233776906256,4.461538461538462,3.4411764705882355
2018.10.09.,0.5101759961546545,-48.0,2.28
2018.10.08.,0.15284339326773305,-111.0,3.2941176470588234
2018.10.07.,0.9190490017250583,-17.333333333333332,2.2916666666666665
2018.10.06.,0.5585246570698595,-4.666666666666667,2.625
2018.10.05.,0.49646631545475256,4.806451612903226,2.5714285714285716
2018.10.04.,0.19089870715305102,2.9130434782608696,2.3617021276595747
2018.10.03.,-0.6003977152748127,2.32,4.615384615384615
2018.10.02.,-0.5842833316835248,-2.526315789473684,2.4864864864864864
2018.10.01.,-0.0827177684864766,21.8,9.0
2018.09.30.,-0.2589953758015415,,2.08
2018.09.29.,0.2122180336391385,6.666666666666667,-3.6666666666666665
2018.09.28.,-0.282966938763775,6.647058823529412,2.5217391304347827
2018.09.27.,-0.16423227685752473,2.0980392156862746,2.3461538461538463
2018.09.26.,-0.5023892920220697,2.967741935483871,3.235294117647059
2018.09.25.,-0.5210269411543226,2.0555555555555554,-2.25
2018.09.24.,1.0,4.0,-2.25
2018.09.23.,0.5558757911921346,3.1538461538461537,-3.857142857142857
2018.09.22.,0.5170534178099347,-2.5384615384615383,8.5
2018.09.21.,0.14390784219267713,1.817391304347826,3.1176470588235294
2018.09.20.,0.08384242754039864,2.3043478260869565,2.183673469387755
2018.09.19.,-0.19568885805095357,2.232876712328767,2.3846153846153846
2018.09.18.,-0.125177045164061,-3.838709677419355,1.6470588235294117
2018.09.17.,-0.2652867064317218,4.4,2.425925925925926
2018.09.16.,0.5407445313091863,5.25,-2.0
2018.09.15.,-0.6143023023286217,-0.9782608695652174,1.9705882352941178
2018.09.14.,0.3905639245647972,37.0,2.1587301587301586
2018.09.13.,-0.1331176299433078,5.0,2.607843137254902
2018.09.12.,-0.2098849037779941,3.4464285714285716,2.6507936507936507
2018.09.11.,-0.6702069273515471,4.27906976744186,7.4
2018.09.10.,-0.6115822918217788,3.5454545454545454,5.739130434782608
2018.09.09.,-0.04705057366450975,1.8620689655172413,12.666666666666666
2018.09.08.,-0.21177626866986998,1.7083333333333333,-2.5555555555555554
2018.09.07.,-0.3807464775208259,1.9263157894736842,-2.3658536585365852
2018.09.06.,0.0025257124595855582,1.6567164179104477,-2.9523809523809526
2018.09.05.,0.6263034088764553,2.5365853658536586,3.2
2018.09.04.,0.0773749971786197,3.227272727272727,2.3508771929824563
2018.09.03.,0.45430564983949395,7.578947368421052,1.6442307692307692
2018.09.02.,0.8403817683577357,3.8666666666666667,1.3846153846153846
2018.09.01.,0.48545725216684393,6.333333333333333,3.0
2018.08.31.,-0.44078949768113507,-6.9523809523809526,2.9038461538461537
2018.08.30.,0.0549637770177075,1.9753086419753085,2.577777777777778
2018.08.29.,0.30033658162115323,16.7,5.517241379310345
2018.08.28.,0.3280313407039953,6.291666666666667,1.5961538461538463
2018.08.27.,0.16899500578785548,5.714285714285714,1.5220588235294117
2018.08.26.,0.7965672716205112,-7.625,1.5740740740740742
2018.08.25.,0.8130667571278222,-2.235294117647059,1.5135135135135136
2018.08.24.,0.2570574243904655,1.5714285714285714,1.746031746031746
2018.08.23.,-0.07069578580641328,2.0238095238095237,1.8205128205128205
2018.08.22.,0.4932674593033177,1.9886363636363635,3.073170731707317
2018.08.21.,-0.48633743343762703,2.1358024691358026,2.0945945945945947
2018.08.20.,-0.45093999276115304,3.727272727272727,5.714285714285714
2018.08.19.,0.6317378133757258,5.545454545454546,2.081081081081081
2018.08.18.,-0.3925971009522245,2.05,6.2
2018.08.17.,-0.36577135290136825,2.041095890410959,3.0
2018.08.16.,0.690727203634616,,2.2884615384615383
2018.08.15.,0.7479131712464935,4.0,1.878787878787879
2018.08.14.,0.4186467512112483,1.7352941176470589,45.333333333333336
2018.08.13.,0.6477123391217009,2.7096774193548385,2.0422535211267605
2018.08.12.,1.0,3.2142857142857144,1.4477611940298507
2018.08.11.,-0.5577248662673004,2.6296296296296298,1.5
2018.08.10.,-0.09335168161853444,2.311926605504587,2.176470588235294
2018.08.09.,0.0577947740267949,2.2334494773519165,1.9293478260869565
2018.08.08.,-0.715997447614202,6.543478260869565,2.9651162790697674
2018.08.07.,-0.9543386111109541,10.526315789473685,-63.6
2018.08.06.,-0.520619458835889,8.658536585365853,5.551724137931035
2018.08.05.,-0.1131134391195549,6.9,1.8333333333333333
2018.08.04.,-0.32076627380337863,2.2280701754385963,1.890625
2018.08.03.,-0.3994527552458853,2.125,3.0
2018.08.02.,-0.09194958777432855,56.0,-17.625
2018.08.01.,-1.0,-6.5,-0.875
